"Gross domestic product (GDP), total (2011 PPP $ billions)"
"141","Vanuatu","0.4","","0.4","","0.5","","0.5","","0.7","","0.7","","0.7","","0.7","","0.7","","0.7","","0.8","","0.8","","0.8",""
"96","Venezuela (Bolivarian Republic of)","287.0","","340.0","","353.0","","400.4","","480.3","","500.3","","528.5","","535.6","","514.7","","514.7"," c","514.7"," c","514.7"," c","514.7"," c"
"118","Viet Nam","99.1","","147.0","","205.7","","287.1","","390.0","","414.3","","436.1","","459.7","","487.2","","519.8","","552.1","","589.7","","631.4",""
"177","Yemen","40.1","","54.1","","69.6","","85.5","","105.7","","92.3","","94.5","","99.1","","98.9","","82.4","","71.2","","66.9","","65.1",""
"143","Zambia","18.8","","18.5","","22.1","","29.9","","45.4","","47.9","","51.6","","54.2","","56.7","","58.4","","60.6","","62.7","","65.0",""
"150","Zimbabwe","29.4","","31.2","","35.0","","23.8","","24.5","","28.0","","32.6","","33.3","","34.1","","34.7","","34.9","","36.6","","38.8",""
"36","Andorra","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"72","Cuba","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"18","Liechtenstein","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"154","Syrian Arab Republic","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
"","Human Development"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","33049.0","","35844.2","","42103.7","","48115.7","","52009.9","","53364.4","","54260.8","","55233.7","","56411.2","","57708.1","","58701.5","","60146.0","","61524.7",""
" ","High human development","9378.0","","11789.8","","14707.7","","19550.2","","27599.2","","29287.2","","30921.1","","32566.0","","34141.5","","35595.2","","37353.1","","39234.7","","41156.7",""
" ","Medium human development","2977.4","","3596.6","","4806.7","","6373.6","","8692.5","","9155.1","","9685.0","","10269.4","","10916.5","","11656.7","","12507.7","","13283.9","","14105.7",""
" ","Low human development","733.6","","779.5","","931.4","","1304.1","","1822.2","","1885.6","","1947.9","","2070.4","","2193.0","","2259.7","","2289.0","","2357.9","","2428.6",""
" ","Developing Countries","15833.7","","19578.4","","24553.3","","32369.4","","44431.7","","47156.7","","49675.9","","52357.6","","54950.4","","57510.2","","60313.0","","63284.8","","66284.4",""
"","Regions"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","2044.9","","2452.7","","3234.6","","3987.1","","4956.6","","5108.3","","5443.5","","5610.3","","5742.0","","5925.9","","6129.1","","6201.0","","6344.8",""
" ","East Asia and the Pacific","3675.0","","5826.5","","7745.8","","11412.8","","17880.7","","19347.8","","20773.5","","22235.3","","23698.8","","25205.2","","26775.2","","28480.1","","30251.4",""
" ","Europe and Central Asia","1733.3","","1400.3","","1634.7","","2217.3","","2747.4","","2968.9","","3082.4","","3272.6","","3380.2","","3476.5","","3565.0","","3760.9","","3880.1",""
" ","Latin America and the Caribbean","4247.5","","4996.6","","5804.4","","6594.7","","7922.4","","8287.2","","8526.6","","8772.0","","8884.0","","8933.3","","8939.6","","9096.1","","9235.4",""
" ","South Asia","2856.8","","3582.6","","4577.9","","6112.5","","8218.1","","8602.8","","8894.6","","9353.9","","9974.3","","10599.8","","11488.1","","12236.2","","12958.6",""
" ","Sub-Saharan Africa","1276.2","","1319.8","","1555.9","","2045.0","","2706.6","","2841.7","","2955.3","","3113.5","","3271.1","","3369.4","","3416.1","","3510.6","","3614.0",""
" ","Least Developed Countries","638.5","","729.2","","926.8","","1280.5","","1823.9","","1897.0","","1982.4","","2100.6","","2218.2","","2311.4","","2406.3","","2531.9","","2651.3",""
" ","Small Island Developing States","262.0","","352.9","","449.8","","554.6","","724.5","","757.7","","784.8","","816.7","","848.8","","880.2","","906.6","","935.8","","967.7",""
" ","Organization for Economic Co-operation and Development","28564.2","","32046.8","","37975.0","","42465.4","","44899.5","","45806.3","","46427.5","","47152.6","","48178.6","","49411.0","","50317.0","","51593.4","","52777.2",""
" ","World","46138.0","","52010.1","","62551.7","","75346.2","","90126.2","","93694.5","","96816.9","","100141.6","","103664.2","","107221.7","","110853.5","","115024.7","","119217.8",""
"a: Refers to 2017."
"b: Refers to 2016."
"c: Refers to 2014."
""
